,seller_roleid,seller_name,price,first_onsale_price,area_name,collect_num,key_num,general_value,description
0,201912081202116-1-UVKRNH4EEZ1XTK,天使柠檬酸,1998.0,3000.0,备战区,33,7,323,"缺少,弓吕蒙,步皇甫嵩,弓吕布,骑张辽,步貂蝉,骑徐庶"
0,201905202302116-1-ULAHY60D0WDMJB,种花丶北极星,1800.0,2500.0,备战区,11,3,290,"缺少,弓吕蒙,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001231302116-1-WTEKA5U5FADWX9,燕丨刘德华,200.0,200.0,备战区,0,0,70,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001070002116-1-F6NNNCHCDGICNW,sola明,500.0,1000.0,备战区,7,4,229,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,步董卓,弓吕布,骑马超,步貂蝉,骑徐庶"
0,201910231802116-1-3RSTBKKBQUIN1T,琅琊童真军,450.0,900.0,备战区,7,2,127,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001060702116-1-FSNSY9CZHKNBMI,面包专卖店,2500.0,4000.0,备战区,1,8,355,"缺少,步刘备,步皇甫嵩,弓吕布,弓诸葛亮,骑徐庶"
0,202001081202116-1-CPBID3KK8ZTVWB,保卫辣椒,1000.0,1800.0,征服赛季,0,4,244,"缺少,弓张机,弓吕蒙,弓孙权,骑曹操,步董卓,骑马超,骑张辽,步貂蝉,骑徐庶"
0,202001061202116-1-09AXMZGMKRRVDN,曦灬打你哦,220.0,500.0,备战区,2,1,92,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001231102116-1-ASHIEXVMIAMXWD,龙吟丨青鸢,1800.0,3000.0,征服赛季,0,8,285,"缺少,弓张机,骑曹操,步皇甫嵩,骑马超,骑徐庶"
0,202001011302116-1-KSXXB0JBHLW6KS,骷髅卫兵,200.0,333.0,征服赛季,4,1,117,"缺少,步刘备,弓张机,弓吕蒙,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201910301102116-1-0A9ZUEQWBDIJ07,番薯,3300.0,4990.0,备战区,8,6,456,"缺少,弓孙权,骑曹操,步皇甫嵩,步董卓,骑马超,弓诸葛亮,骑徐庶"
0,202001211902116-1-ACMQPWA4KEJ33I,二宝猴赛雷,900.0,900.0,征服赛季,2,4,234,"缺少,步刘备,骑曹操,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001071902116-1-HCCQIA0LKVORSA,永安散骑,200.0,220.0,备战区,16,1,60,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001061802116-1-UIQLS3KLNNCLQ1,莫邪,1400.0,1488.0,征服赛季,29,7,294,"缺少,弓孙权,步皇甫嵩,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001131602116-1-CVYLB8HK4PJ5Y4,贪财好色,220.0,220.0,备战区,2,3,116,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,步皇甫嵩,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,201910280302116-1-ZIVA6TVZN8B8V4,隼丨李狗蛋,548.0,580.0,备战区,47,5,189,"缺少,步刘备,弓张机,步董卓,弓吕布,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201912301302116-1-EGJA9EOOC1CZST,方块丶Sky,1200.0,2100.0,备战区,17,4,349,"缺少,弓吕蒙,弓孙权,骑曹操,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,201912221002116-1-XWRCPLICGPCAVM,容城十八骑,200.0,2000.0,征服赛季,1,0,114,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001201702116-1-IE3AQXU0OIBB3D,上艾十三骑,1000.0,1200.0,征服赛季,10,5,218,"缺少,步刘备,弓张机,弓吕蒙,步皇甫嵩,骑马超,骑张辽,步貂蝉,骑徐庶"
0,202001161502116-1-TSFGOTUFXJHELZ,帝丶伏羲,200.0,200.0,征服赛季,10,0,122,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201912180202116-1-0GBCKTGWRVV5TA,宋威龙,327.0,377.77,征服赛季,25,2,132,"缺少,弓张机,弓吕蒙,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201912230902116-1-WJRPV8ZHNHUZOX,烹狗,1150.0,1500.0,备战区,15,6,275,"缺少,步刘备,弓张机,步皇甫嵩,弓吕布,骑马超,弓诸葛亮,骑徐庶"
0,202001221702116-1-NGEASRPQMX4AWB,拔刀断流,666.0,666.0,备战区,4,5,166,"缺少,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,弓吕布,步貂蝉,骑徐庶"
0,202001211702116-1-O0BBFMAZPKTEOZ,掩日,300.0,200.0,备战区,3,2,153,"缺少,步刘备,弓张机,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001141302116-1-DE7RMZGV19N4EL,青山应白首,3000.0,4999.0,征服赛季,0,7,310,"缺少,弓孙权,步皇甫嵩,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001131202116-1-5UBW6OPFIMKAAL,上将丨潘凤,648.0,648.0,征服赛季,1,2,137,"缺少,弓张机,弓吕蒙,弓孙权,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001161302116-1-5N8RAGT77ZZLCR,Sc,1500.0,1800.0,备战区,2,8,274,"缺少,步刘备,骑曹操,步貂蝉,弓诸葛亮,骑徐庶"
0,202001061402116-1-WNCYX04JDJSCUI,养乐多uu,400.0,400.0,备战区,6,4,156,"缺少,步刘备,弓张机,弓吕蒙,步皇甫嵩,步董卓,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001211902116-1-NSVGJ4E1SSY3JS,飘渺仙,2000.0,2000.0,备战区,0,5,169,"缺少,弓张机,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,201912200902116-1-MJSSO4ALLPYYCU,葵花籽,435.0,1000.0,备战区,9,4,205,"缺少,步刘备,弓张机,弓吕蒙,骑曹操,步董卓,骑马超,骑张辽,步貂蝉,骑徐庶"
0,202001211902116-1-NLQEPZTE64XX10,啦啦啦种太阳,2188.0,2688.0,备战区,1,7,317,"缺少,步刘备,步皇甫嵩,骑马超,骑张辽,步貂蝉,骑徐庶"
0,201911071602116-1-ZMHKVBNQBVSNNF,顿丘十五骑,400.0,648.0,备战区,8,2,114,"缺少,步刘备,弓张机,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,201912251802116-1-63E7XOTZRIEF6E,魔丨爪,3599.0,6999.0,备战区,3,8,434,"缺少,弓孙权,骑曹操,步皇甫嵩,步貂蝉,弓诸葛亮"
0,201911261202116-1-RQNL30E8W38RWZ,小新子,200.0,200.0,征服赛季,0,1,77,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001212302116-1-P1JIDJGP5SUET4,道家少年阿宾,749.0,1000.0,备战区,0,4,190,"缺少,步刘备,弓张机,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001221202116-1-XHZOBZJCXDASAP,九里香,2000.0,2000.0,备战区,16,8,367,"缺少,步刘备,弓吕布,骑马超,步貂蝉,弓诸葛亮"
0,201912242002116-1-YHOZVZ1QVQCA8E,星河丨丁丁猫,650.0,1000.0,备战区,23,7,193,"缺少,步刘备,弓张机,步皇甫嵩,步貂蝉,弓诸葛亮,骑徐庶"
0,202001222002116-1-W2VXVL618SNDDN,神通灬王重阳,2200.0,2590.0,征服赛季,0,7,287,"缺少,弓孙权,步皇甫嵩,步董卓,弓吕布,步貂蝉,骑徐庶"
0,202001070002116-1-UB0Z3EDPN6ISUY,长林烽麒军,998.0,999.0,征服赛季,2,4,231,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,步皇甫嵩,步董卓,骑马超,步貂蝉,骑徐庶"
0,202001040002116-1-WQY0EWNGMWOJ4V,起风了HJ,1888.0,1999.0,备战区,4,6,296,"缺少,弓张机,弓孙权,步皇甫嵩,弓吕布,骑马超,弓诸葛亮,骑徐庶"
0,201912072102116-1-TDBPDMYKZGK45I,龍丨破晓之光,1100.0,1200.0,备战区,3,4,175,"缺少,步刘备,弓张机,骑曹操,步皇甫嵩,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001222102116-1-QJKAYQLSYMSEIB,夏裳,380.0,500.0,备战区,10,3,113,"缺少,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,201912271602116-1-WPD8SMQIVGOUQX,红颜灬小朋友,200.0,200.0,备战区,0,1,47,"缺少,步刘备,弓张机,弓吕蒙,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201912161002116-1-K2VIYMKXPUSWI5,十二卫,440.0,1000.0,备战区,18,3,122,"缺少,弓张机,弓吕蒙,弓孙权,步皇甫嵩,步董卓,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001221602116-1-OW7NEPMQSQYNPL,齏乄帝临,3100.0,3500.0,征服赛季,0,9,380,"缺少,步皇甫嵩,骑马超,骑张辽,步貂蝉"
0,202001200102116-1-UFA6LIF38GWG4H,楚鄂霸唱,200.0,200.0,备战区,0,0,61,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201911171002116-1-Z51L38GGMQ5GZ1,秦丨武安君,1500.0,1500.0,征服赛季,2,6,275,"缺少,弓张机,弓吕蒙,骑曹操,弓吕布,骑张辽,步貂蝉,弓诸葛亮"
0,202001032002116-1-BQPBZO80UUHESR,影如风,200.0,600.0,备战区,2,2,113,"缺少,步刘备,弓张机,弓吕蒙,骑曹操,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001021102116-1-HLBFBR10DFRUBG,洛洛洛,200.0,200.0,征服赛季,2,1,87,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001211602116-1-DUXD0WVQKHYELH,天道丶大圣,2488.0,2688.0,备战区,1,6,265,"缺少,弓张机,弓孙权,步皇甫嵩,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,201912281802116-1-O8IIR8CDSRLEVB,辟邪剑法,2200.0,2500.0,征服赛季,1,7,332,"缺少,步刘备,弓张机,步皇甫嵩,步貂蝉,弓诸葛亮,骑徐庶"
0,201904240002116-1-JITQH2N7U0DV1T,道灵宝天尊,999.0,2200.0,备战区,38,4,229,"缺少,弓孙权,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201911231102116-1-MVPXNKSXPWSCQY,浔阳王,1599.0,2000.0,备战区,16,4,193,"缺少,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,弓吕布,步貂蝉,弓诸葛亮,骑徐庶"
0,201908031002116-1-N6QR0CRJOTKQCH,我儿奉先,2750.0,5880.0,备战区,8,8,412,"缺少,弓吕蒙,骑曹操,步皇甫嵩,步董卓,弓诸葛亮"
0,202001071102116-1-VIZXXOKKHL4O6R,神姬花异,1400.0,2000.0,征服赛季,1,5,214,"缺少,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,弓吕布,骑马超,步貂蝉,骑徐庶"
0,202001221802116-1-CWC4UDYJW1ASHO,华夏丶小公主,1299.0,1599.0,备战区,1,4,245,"缺少,弓张机,弓孙权,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001221302116-1-0YJC8GLPLYDYMU,陪着落落种地,2500.0,3000.0,备战区,0,4,201,"缺少,步刘备,弓张机,骑曹操,步皇甫嵩,弓吕布,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201910272302116-1-IS9PAIL5LCRUDW,静海智哥,800.0,1250.0,备战区,9,2,227,"缺少,步刘备,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001221802116-1-INMMSLG2ZZK5PN,夜丶清水,3300.0,3500.0,备战区,5,7,343,"缺少,步皇甫嵩,步董卓,弓吕布,步貂蝉,弓诸葛亮,骑徐庶"
0,202001221702116-1-ER44OMK1LTQFEL,江山丶纯钧,3000.0,5999.0,备战区,1,7,381,"缺少,步皇甫嵩,步董卓,弓吕布,步貂蝉,弓诸葛亮,骑徐庶"
0,201909202202116-1-OFPRINPRKCYILT,汉皇后裔小林,3000.0,8888.0,备战区,35,8,372,"缺少,骑曹操,步皇甫嵩,弓吕布,弓诸葛亮,骑徐庶"
0,202001220802116-1-OZOPWCCXV3SBCG,华夏丨帅星,1800.0,2000.0,备战区,3,6,238,"缺少,弓张机,步皇甫嵩,步董卓,骑马超,骑张辽,步貂蝉,骑徐庶"
0,202001071402116-1-WDQKUQLCPEN3VI,白丨椅榄听雨,600.0,450.0,征服赛季,11,4,148,"缺少,步刘备,弓张机,弓吕蒙,骑曹操,步皇甫嵩,步董卓,弓吕布,步貂蝉,骑徐庶"
0,201912090202116-1-KFQHNJQA3SYUZB,枯衿,600.0,1200.0,备战区,2,1,148,"缺少,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001031402116-1-N04C7NZ190BQIO,玉門軍,200.0,350.0,备战区,1,0,69,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201912031602116-1-1KUX92MEFRF62G,中牟北军,200.0,200.0,备战区,24,3,80,"缺少,步刘备,弓张机,弓吕蒙,骑曹操,步皇甫嵩,弓吕布,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001071502116-1-KXQ0YQRPD3Z3TP,荒颜心,1200.0,999.0,征服赛季,5,5,272,"缺少,弓张机,弓吕蒙,骑曹操,步皇甫嵩,弓吕布,骑张辽,弓诸葛亮,骑徐庶"
0,202001071502116-1-Z2QQDHDVQKUBD6,西毒,1000.0,1000.0,备战区,8,6,317,"缺少,步刘备,弓孙权,步皇甫嵩,步董卓,骑马超,步貂蝉,弓诸葛亮"
0,202001220902116-1-CAKJJGZGWQOXYC,尼古拉斯也,3500.0,4000.0,备战区,1,7,358,"缺少,弓孙权,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮"
0,202001221302116-1-HGQJFYE5OVFLMP,驚靝動埊,2930.0,3300.0,征服赛季,0,6,386,"缺少,骑曹操,步皇甫嵩,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,201912232102116-1-1SKR7SSPYFH0NK,龍丨嬴政,1788.0,1999.0,备战区,4,7,290,"缺少,骑曹操,步皇甫嵩,弓吕布,骑马超,步貂蝉,骑徐庶"
0,201912132202116-1-DBUULJYKWLJKM6,墨染丶大太师,2444.0,6888.0,备战区,35,11,335,"缺少,步皇甫嵩,骑徐庶"
0,202001221402116-1-SJF6PMPLHC4ULH,小时候就很帅,3300.0,3799.0,征服赛季,2,9,444,"缺少,步刘备,骑曹操,弓吕布,骑徐庶"
0,201908072302116-1-JKVJXOJHYWTST9,小笙歌,2888.0,3000.0,备战区,99,8,376,"缺少,步刘备,骑曹操,步皇甫嵩,弓吕布,步貂蝉"
0,202001221202116-1-EQW38MELGKSMFY,卫宫,200.0,200.0,备战区,0,0,90,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
